"tweet","comportamental","fisiologico","psiquico","dhTweet","idUsuario","validadoEspec","idTweet","label"
"@amorimidete @Miguel_Ripol @ccorcionee @NandoJRocha Infelizmente existe gente com fome de poder e treta de grupos políticos .... Porém um cara minimamente puto que fale o que nós queremos vai fazer um barulho seja quem for. Medeiros e Cia sobra palavras e falta atitudes concretas","FALSE","FALSE","TRUE","2019-09-19","riamorim_17","TRUE","2666","3"
"Essa série de coisas tem me esgotado muito, já não tenho vontade de trabalhar, levantar, discutir, debater, argumentar e etc, tô meio que automático, o que tem que ser é isso mesmo, não tenho feito muito pra mudar o rumo das coisas, deixo que tomem sozinhas","FALSE","FALSE","TRUE","2019-09-19","ronaldojunioo1","TRUE","2683","3"
"sem ânimo pra ND hj","FALSE","FALSE","TRUE","2019-09-26","jubarj_","TRUE","3036","3"
"psicologa: ""escolhe profissões q vc teria interesse"" eu após ter escolhido (sem perceber) uma profissão de cada área: https://t.co/1sSZfWcZ3r","FALSE","FALSE","FALSE","2019-10-02","rafaelafabriz1","TRUE","3473","0"
"Não consigo 1 dia dormir bem, acordar bem, sair e ficar sem me preocupar... ih.... n tenho um tempo p mim mais.","FALSE","TRUE","FALSE","2019-09-26","carinecuco3","TRUE","3078","1"
"Não aguento mais insônia","FALSE","TRUE","FALSE","2019-09-19","brunakamers","TRUE","2674","1"
"Sem autoestima nenhuma pra procurar o amor da minha vida","FALSE","FALSE","TRUE","2019-10-12","bluguit","TRUE","4211","3"
"Sem autoestima pra hoje","FALSE","FALSE","TRUE","2019-10-12","daizataglieri","TRUE","4214","3"
"para, tô triste que lentamente tô concordando com os defeitos do meu sign será que sou manipulável por isso tudo que falam de mim direta ou indiretamente eu acredito? https://t.co/Avc75uwuNU","FALSE","FALSE","TRUE","2019-09-26","nmnemosine","TRUE","3079","3"
"To com fome, mas sem vontade de comer","FALSE","TRUE","TRUE","2019-10-12","Vsf_Anderson","TRUE","4237","1"
"no primeiro dia do ano eu só rezava pra mim conseguir vencer a depressão e ansiedade, até agora não consegui foda d+ https://t.co/BUQ8sq9SOV","TRUE","FALSE","TRUE","2019-10-02","trilha_06","TRUE","3325","2"
"vou me matar eh agr serio nao da mais","TRUE","FALSE","TRUE","2019-09-25","belaapx","TRUE","3068","2"
"So queria ter paz pelo menos uma semana pra eu não me sentir mal Minha auto estima lá em baix Meu corpo dolorido e meu coração doend Eu com o psicológico fudido e querendo só morre É... Nao sei como tô viva ainda","TRUE","FALSE","TRUE","2019-10-12","Babygirl_sw","TRUE","4235","2"
"@ully_frts @vxironic afff vou me matar","TRUE","FALSE","FALSE","2019-09-18","eulimoes","TRUE","2529","2"
"to sem carro e sem vontade de viver","TRUE","FALSE","FALSE","2019-10-12","lucifelonely","TRUE","4238","2"
"Sem paciência, sem auto-estima, sem dinheiro. .. hj é poucas ideias.","FALSE","FALSE","TRUE","2019-10-12","Tamii_sales","TRUE","4222","3"
"Deus, pq me fizeste tão sem auto estima?","FALSE","FALSE","TRUE","2019-10-12","JessicaMelo810","TRUE","4223","3"
"Eu ao ver as fotos das minhas amigas até fico sem auto-estima fg 🥵🥵","FALSE","FALSE","TRUE","2019-10-12","_guedes2505","TRUE","4224","3"
"Tenho uma festa pra ir mas sem auto estima pra sair de casa Literalmente as feias que lutem","FALSE","FALSE","TRUE","2019-10-12","SpaceTyLee","TRUE","4225","3"
"@Mariana_MNunes Estou mto triste nao nego","FALSE","FALSE","TRUE","2019-10-12","FaleirosIsadora","TRUE","4351","3"
"@diogomainardi @AnaCris_ZANA Engraçado, agora joga toda a responsabilidade dessa desgraça para o presidente,  claro que tem que vetar tudo, porém quem ficará  desgastado é  sempre onpresidente.  O parlamento imundo miserável.","FALSE","FALSE","FALSE","2019-09-19","Isabel72242673","TRUE","2785","0"
"Nós entramos em êxtase, era uma loucura, todo mundo tentando comprar, porém sempre dava esgotado, ou a Maria não respondia, ou mamãe me barrava, e mais uma vez, eu perdia as esperanças, e como sempre vocês estavam ali, me dando ânimo mais uma vez, por mais simples que fosse... https://t.co/7jcgE3Y0kL","FALSE","FALSE","FALSE","2019-09-18","minmonjin","TRUE","2786","0"
"aí tô passando mal de tanto café e coca cola que tomei","FALSE","FALSE","FALSE","2019-10-15","mfaldoni","TRUE","5343","0"
"Eu tô com o estômago doendo e talvez seja pq bebi coca cola as 6h da manhã, mas é só talvez","FALSE","FALSE","FALSE","2019-10-15","marielecomdoisL","TRUE","5344","0"
"Retornável só a coca cola bb, se eu for n volto mais","FALSE","FALSE","FALSE","2019-10-15","babii__b","TRUE","5345","0"
"@xossin KSKGKFFKKKKK CONVERSAS ALEATORIAS DE DUAS PESSOAS COM MTO SONO SEM NOÇÃO DOQ FALAM","FALSE","FALSE","FALSE","2019-09-19","isabfontanari","TRUE","2803","0"
"Acordei muito muito cedo hoje, sem motivos ou até mesmo circunstâncias, agora estou caindo de sono 🤦🏽
♀️😴😪","FALSE","FALSE","FALSE","2019-09-19","duaneduarte","TRUE","2758","0"
"@httpskookv sim até pq até onde eu sei não é nada comprovado dito por ele que ele faz isso por ansiedade vivemos na base do achismo. e infelizmente esse site tá cada dia pior não pensão duas vezes já tão lá atacando a pessoa na maioria das vezes por coisas pequenas. tá foda","FALSE","FALSE","FALSE","2019-10-02","btspowerz","TRUE","3327","0"
"Acabei de cancelar minha reserva de ap em SP e estou mto trist 
Medcurso vc acabou com a minha vida","FALSE","FALSE","FALSE","2019-10-12","Derikbarros","TRUE","4348","0"
"Tava estudando, minha mae me chamou para sair(n fui) tive que sair de onde tava para fechar o portão, ai resolvi comer e agr n consigo mais voltar a estudar pqp que saco","FALSE","FALSE","FALSE","2019-09-19","jadsdaughter","TRUE","2875","0"
"@circuswises @dofiapoetry EU NAO AGUENTO MAIS MEU DEUS ELA DA NOTICE PRA TODO MUNDO MENOS PRA MIM EU VOU ME MATAR","FALSE","FALSE","FALSE","2019-09-16","lostingable","TRUE","2872","0"
"Que falta faz um carro , tnc","FALSE","FALSE","FALSE","2019-10-13","Oliveeiralele","TRUE","4445","0"
"Feliz dia do.. 
P ortador da missão de levar dignidade às pessoa R ico em sabedoria, embora não valorizado o suficiente O bservador-desenvolvedor-promotor de talento F ormador de seres humanos melhores... https://t.co/39NApCnArM","FALSE","FALSE","FALSE","2019-10-15","EmanoelManno","TRUE","5138","0"
"será que vai ter alguma programação na minha cidade pro aniversário do jimin?? só quero uma desculpa pra não ficar em casa no dia do meu niver tbm","FALSE","FALSE","FALSE","2019-10-09","houseofcypher","TRUE","3707","0"
"Estou mto triste","FALSE","FALSE","TRUE","2019-10-13","SamaraEller","TRUE","4352","3"
"@BTS_twt eu estou mto triste ninguém me toca","FALSE","FALSE","TRUE","2019-10-12","taehys95","TRUE","4353","3"
"EU PERDI A LIVE EU ESTOU MTO TRISTE ANAO CARA QUE SACO","FALSE","FALSE","TRUE","2019-10-12","vantejpark","TRUE","4354","3"
"@Joaojs9 estou mto triste","FALSE","FALSE","TRUE","2019-10-13","vitmamede","TRUE","4355","3"
"me sinto a porra de um peso um incômodo do caralho para os meus amigos que tenho pessoalmente","FALSE","FALSE","TRUE","2019-10-02","saturnjjong","TRUE","3496","3"
"O desafio do treinador Pintado no Figueirense: ganhar o vestiário. #NDmais https://t.co/dw8t4Nve7M","FALSE","FALSE","FALSE","2019-10-15","ND_Esportes","TRUE","5346","0"
"peço perdão as pessoas q eu estou deixando no vácuo hj e as q vou deixar daqui p frente estou me isolando a partir de agr sem previsão p retorno","TRUE","FALSE","TRUE","2019-10-14","imaginehernaked","TRUE","5099","2"
"@mneves_ @OGlobo_Esportes Graças a deus","FALSE","FALSE","FALSE","2019-10-15","putzrapha","TRUE","5347","0"
"@wlad_oliveira Será que ele esqueceu que Business é o negócio da NBA e de tudo que envolve os esportes de alta performance","FALSE","FALSE","FALSE","2019-10-15","nasciwaldeck","TRUE","5348","0"
"A menos de um mês pro Enem e só consigo pensar em tiny hous Chego em casa assisto série de tiny house saiu e fico procurando fotos de tiny house MDS eu só quero uma tiny house no mato pra ficar quando quiser surtar","FALSE","FALSE","FALSE","2019-10-09","waha2308","TRUE","3709","0"
"Eu chego em casa e ao invés de eu ir fazer o que tem que fazer, eu só quero me atirar na cama e ficar de bobeira","FALSE","FALSE","FALSE","2019-10-09","alegabarrus_","TRUE","3711","0"
"As vezes eu só quero ficar em Paranaguá, mas tem época que eu preciso ir pra casa da minha mãe","FALSE","FALSE","FALSE","2019-10-09","Lourencom98","TRUE","3712","0"
"só quero chegar logo em casa, deitar e ficar fazendo carinho no meu pé esquerdo usando o pé direito abraçada no travesseiro, embaixo da coberta com o ventilador ligado","FALSE","FALSE","FALSE","2019-10-09","AlveesIsadora","TRUE","3713","0"
"Ansiedade è foda vsf!","TRUE","FALSE","FALSE","2019-10-02","Walinson11","TRUE","3324","2"
"Eu amo o futebol, mas por diversas vezes ele se torna o esporte mais nojento que existe! O barracão da @T_Independente pegando fogo e um bando de fdp sem saber se tem vítimas ou não, rindo e fazendo chacota com a desgraça alheia! De fato a humanidade ta perdida mesmo!","FALSE","FALSE","TRUE","2019-10-15","udleik","TRUE","5352","3"
"Sem autoestima pra fazer qualquer coisa hoje ☹️","FALSE","FALSE","TRUE","2019-10-12","lscorreaa","TRUE","4206","3"
"sem autoestima irmão #NewProfilePic https://t.co/4yrJXisLTv","FALSE","FALSE","TRUE","2019-10-12","mateusvbarros","TRUE","4207","3"
"é sempre assim, me sinto desgastado","FALSE","TRUE","FALSE","2019-09-14","INogecovski","TRUE","2741","1"
"Eu preciso dormir AGORA e eu tenho dificuldade de dormir a noite, deus me ajude","FALSE","TRUE","FALSE","2019-09-19","sarabyonce","TRUE","2742","1"
"Romance no ar! 🥰 Depois da vitória do @FluminenseFC o jogador @DeJesusofiicial  decidiu tirar um dia de folga ao lado de @MelMaia 
https://t.co/ovX26MK6Wf","FALSE","FALSE","FALSE","2019-10-15","Sportbuzzbr","TRUE","5142","0"
"Números são importantes sim, mas tanto faz se o CR7 não fizer mais nenhum gol na carreira, o cara é um dos melhores jogadores da história do futebol. Monstruoso o gajo.","FALSE","FALSE","FALSE","2019-10-15","Leonardospfc95","TRUE","5143","0"
"coitada da adele lançar musica na mesma semana que pabllo vittar","FALSE","FALSE","FALSE","2019-10-15","michelsvictor","TRUE","5147","0"
"@knj_mylove Parabéns!! Obrigada por ser essa amiga maravilhosa, a pessoa que só de escutar sua voz eu já fico melhor, por sempre estar do meu lado. Bom ,eu teria que escrever um livro só pra falar o quão importante vc é pra mim. Te desejo o melhor sempre!! https://t.co/nYeJaJSGll","FALSE","FALSE","FALSE","2019-10-15","iza_kth","TRUE","5155","0"
"Do link acima, isso sintetiza bem a importância de Bloom no meu estudo: ""Em sua teoria, todo autor vem de outro autor, e o novo poeta só se torna quem é quando tem força para deixar escutar a voz do precursor na sua própria voz, sem se deixar dominar por ela.""","FALSE","FALSE","FALSE","2019-10-15","silveirarenato","TRUE","5156","0"
"conversar com pessoas que amo,dormir, ver videos no yt,escutar musica, ver vídeos do bts https://t.co/iDVQ0uqLAf","FALSE","FALSE","FALSE","2019-10-15","1994byRM","TRUE","5159","0"
"To muito cansado","FALSE","TRUE","FALSE","2019-09-19","Hennesseyak7","TRUE","2751","1"
"@bix1nho no momento estou passando pelo que você passou, meus amigos e minha família ainda não perceberam mas notaram que estou me isolando, tento contar mas não consigo.","TRUE","FALSE","TRUE","2019-10-13","LuizBattaglia","TRUE","5100","2"
"@DamaresAlves @RogerioMorgado @CaricaSon Ficou sensacional! Belo trabalho!","FALSE","FALSE","FALSE","2019-10-15","rickylellisDDR","TRUE","5361","0"
"Odeio escutar música de uma época que eu gostava e ficar lembrando dela","FALSE","FALSE","FALSE","2019-10-15","liviaarosa_1","TRUE","5160","0"
"vai fazer uma semana que to sem fone e agora estou aqui, saindo de casa com um adaptador e um fone d quem eu n faço ideia, só pelo simples prazer de escutar música no fone e fingir que n tenho nada mais pra fazer","FALSE","FALSE","FALSE","2019-10-15","alinasantoss","TRUE","5161","0"
"mais uma da saga resusin poe o fone p escutar musica e ela sai pelo cel tri alta.......","FALSE","FALSE","FALSE","2019-10-15","resusin","TRUE","5164","0"
"ansiedade é foda","TRUE","FALSE","FALSE","2019-10-02","Guialves_I","TRUE","3326","2"
"Ansiedade é um bagulho muito foda de lidar","TRUE","FALSE","FALSE","2019-10-02","ChristianLoppez","TRUE","3333","2"
"6 meses de iPhone novo e só hj me afetou n conseguir carregar e escutar música de fone ao memo tempo","FALSE","FALSE","FALSE","2019-10-15","JG13","TRUE","5165","0"
"não liga pois não está fazendo falta algo que ficou desgastado. E como experiência própria aponto essa frase como a pior de todas pois ela nos abre os olhos do quão egocêntrico somos. Pensando sempre em nós mesmos. Depois q você passa pela mesma situação só que de alguma maneira+","FALSE","FALSE","FALSE","2019-09-14","PintoPensador10","TRUE","2645","0"
"Tenho bué dificuldade em adormecer porque tenho calor mas depois passo a noite cheia de frio","FALSE","FALSE","FALSE","2019-09-17","_JSaantoss_","TRUE","2657","0"
"@lari002_ Eu tô só com a parte de cima e não consigo comer nada 😑","FALSE","FALSE","FALSE","2019-09-19","SinthyanOliverr","TRUE","2658","0"
"Estou muito lerdo de corpo e rápido de raciocínio. WTF?","FALSE","FALSE","FALSE","2019-09-25","dawnne_","TRUE","3588","0"
"@TheDoucheBagOne Mas eu tenho q por minha vida em ordem 😭😭😭😭😭 eu sou um fracasso","FALSE","FALSE","FALSE","2019-10-12","maricoelhod","TRUE","4011","0"
"Oi anjo eu tô de fone, mas pode falar comigo, porque eu tô de fone só de brincadeira, não porque eu quero escutar música em paz rsrsrs","FALSE","FALSE","FALSE","2019-10-15","malucle","TRUE","5166","0"
"queria escutar musica penah que to na aula ne https://t.co/l0570nOqWh","FALSE","FALSE","FALSE","2019-10-15","planetsjhope","TRUE","5167","0"
"@Vapo03 A vsfd mlq, vai trabalha ou escutar música","FALSE","FALSE","FALSE","2019-10-15","igormartins9999","TRUE","5168","0"
"Porquê que eu não fico a estudar no Entroncamento mesmo?","FALSE","FALSE","FALSE","2019-10-15","TheMetish","TRUE","5169","0"
"Tou sem apetite hj 😕","FALSE","TRUE","FALSE","2019-09-19","cleobelezapura","TRUE","2757","1"
"sabe quando vc se sente sem vontade de fazer nada? então, eu","FALSE","FALSE","TRUE","2019-10-12","vncentsbutler","TRUE","4242","3"
"Primeira vez na vida q eu to sem vontade de sair de casa","FALSE","FALSE","TRUE","2019-10-12","Roseslanikkk","TRUE","4243","3"
"Bem chegou aquela dificuldade de adormecer","FALSE","TRUE","FALSE","2019-09-15","joao_esteves20","TRUE","2763","1"
"Sem vontade nenhuma de viver","FALSE","FALSE","TRUE","2019-10-12","Renatobarbossa1","TRUE","4244","3"
"irritada com o tédio mas sem vontade de nada","FALSE","FALSE","TRUE","2019-10-12","buteriors","TRUE","4245","3"
"Tem dias que a gente se sente feia, sem vontade de ver nem falar com ninguém, querendo comer besteira ou então sem querer comer nadinha. E tá tudo bem. Só não pode deixar isso virar hábito, mas tá tudo bem. Não podemos nos pressionar tanto.","FALSE","FALSE","TRUE","2019-10-12","marinamcd","TRUE","4248","3"
"Estou triste de mais 😣","FALSE","FALSE","TRUE","2019-10-12","Gatac22","TRUE","4251","3"
"Tô mto estressada","FALSE","FALSE","TRUE","2019-10-14","Pan_nem","TRUE","5079","3"
"@dougraz de quero morrer","TRUE","FALSE","FALSE","2019-09-18","Kimlice_twt","TRUE","2517","2"
"eu me autosabotando pela milésima vez https://t.co/FJuQEgDzpx","FALSE","FALSE","TRUE","2019-10-14","luizaosurtada","TRUE","5104","3"
"A Dylan trouxe um marsupial endemoniado pro trabalho.","FALSE","FALSE","FALSE","2019-10-15","errorcwde","TRUE","5356","0"
"que saco fazer esse trabalho d sociologia, sdd Leocádio","FALSE","FALSE","FALSE","2019-10-15","giovanassilv","TRUE","5357","0"
"@jairbolsonaro @MInfraestrutura @tarcisiogdf O Trabalho dignifica e enobrece as pessoas!","FALSE","FALSE","FALSE","2019-10-15","LzaroSilveiraS1","TRUE","5358","0"
"Todo dia pensando em pintar o cabelo de castanho escuro porém lembrando do trabalho que eu tive pra alcançar meu ruivo e sabendo que se eu pintar vou enjoar em 2 meses e não vai ter volta AAAAAAAAAAA","FALSE","FALSE","FALSE","2019-10-15","ohfuckshevs","TRUE","5359","0"
"ata q eu vim pra ver filme","FALSE","FALSE","FALSE","2019-10-15","lara_furtadoo","TRUE","5381","0"
"fui ver aquele vídeo da bettina se desculpando e a bicha é falsa viu, o outro vídeo foi sim p despertar ganância e mostrar que do jeito dela é fácil conseguir aumentar o patrimônio e ainda ela tem a pachorra de jogar a culpa em quem assistiu","FALSE","FALSE","FALSE","2019-10-15","galifreyana","TRUE","5186","0"
"@GoiasBrasil_voz Privatizações, perda de direitos previdenciários/ trabalhistas, aumento do desemprego, do ódio, da violência, da pobreza e da fome, micro e pequenas empresas fechando, entreguismo, nepotismo, milicias, meio ambiente comprometido, MAS TUDO TER CONSERTO. https://t.co/bBrWdrCuZJ","FALSE","FALSE","FALSE","2019-09-17","SantosJunia","TRUE","2750","0"
"com fome mas sem apetite. ou seja, hoje ou eu passo mal por não comer ou eu passo mal por comer","FALSE","TRUE","FALSE","2019-09-19","valdezones","TRUE","2826","1"
"Ontem um grande amigo meu, falou que estava tendo insônia e dificuldade pra dormir a uns dias, ele depois que disse isso, parou de falar olhou pra mim e disse: agora eu sei pelo o que você passa todo dia! 🤷
♂️","FALSE","TRUE","FALSE","2019-09-19","matheusgaliaco","TRUE","2837","1"
"acordado desde 2 horas da madrugada, to exausto, sem apetite e puto ao mesmo tempo.","FALSE","TRUE","FALSE","2019-09-19","X_Videos_mp3","TRUE","2839","1"
